0.999413 0.859013 0.220837
0.998378 0.866436 0.168119
0.999428 0.891128 0.175097
0.999411 0.891068 0.161292
0.992795 0.888385 0.131049
0.994105 0.890289 0.128925
0.999992 0.90472 0.120641
0.999976 0.900867 0.11535
0.9845 0.89132 0.100919
0.31816 0.89285 0.083684
0.159594 0.88169 0.065688
0.222996 0.825992 0.058496
0.205109 0.824965 0.047605
0.211135 0.849719 0.030098
0.173517 0.857089 0.025853
0.127846 0.848233 0.037686
0.130343 0.83587 0.067025
0.127058 0.844332 0.11214
0.040989 0.852429 0.106121
0.019451 0.844822 0.106751
0.025308 0.808201 0.123258
0.003208 0.807553 0.137906
0.065672 0.837468 0.137452
0.149214 0.829791 0.065018
0.212086 0.822743 0.062944
0.199479 0.850687 0.06525
0.005784 0.859893 0.069533
0.064364 0.846452 0.073016
0.459146 0.844867 0.093553
0.76595 0.856549 0.104
0.933641 0.868927 0.106752
0.975394 0.871585 0.100975
0.989854 0.859675 0.093797
0.998225 0.774384 0.056621
0.991332 0.754693 0.065453
0.992126 0.765469 0.178707
0.978038 0.775049 0.223205
0.972631 0.807782 0.211736
0.975687 0.822429 0.225988
0.958893 0.823364 0.235686
0.949297 0.829243 0.185611
0.934618 0.853225 0.189383
0.881665 0.864598 0.228455
0.900726 0.845878 0.188345
0.942856 0.851697 0.263376
0.948157 0.844102 0.277276
0.933084 0.822946 0.262683
0.914002 0.815896 0.247512
0.967153 0.81742 0.255825
0.971859 0.848305 0.253429
0.959536 0.888563 0.238439
0.965236 0.877375 0.234098
0.996002 0.871556 0.281896
0.999272 0.871531 0.284758
0.996628 0.86297 0.203319
0.999087 0.888013 0.204486
0.999074 0.924663 0.128355
0.99733 0.944678 0.140053
0.997788 0.942197 0.130004
0.997252 0.954977 0.138701
0.996597 0.978684 0.154274
0.999592 0.983459 0.166965
0.999609 0.979793 0.199871
0.99947 0.980139 0.223912
0.999951 0.9735 0.229736
0.998867 0.972754 0.250639
0.983254 0.965602 0.255561
0.980201 0.96626 0.200319
0.987456 0.977648 0.174478
0.984751 0.978799 0.252393
0.985075 0.978349 0.261115
0.992095 0.979606 0.286628
0.999202 0.973877 0.347303
0.982189 0.978736 0.37788
0.934448 0.98036 0.405827
0.899868 0.962581 0.422918
0.886563 0.957119 0.411041
0.884182 0.970546 0.384712
0.900081 0.964183 0.370956
0.902409 0.922382 0.367215
0.875211 0.893524 0.364069
0.92539 0.900045 0.274039
0.967645 0.885173 0.268727
0.973837 0.78869 0.293005
0.98935 0.777226 0.28587
0.995615 0.761494 0.223412
0.99714 0.765933 0.278751
0.996961 0.770748 0.298738
0.994104 0.757376 0.345847
0.994279 0.738252 0.31862
0.995198 0.745592 0.3384
0.998772 0.767034 0.277508
0.998423 0.764438 0.317097
0.998672 0.755277 0.264183
0.999939 0.747682 0.321264
0.999176 0.735278 0.334602
0.999999 0.735063 0.333854
0.993098 0.745205 0.366677
0.975453 0.757065 0.410623
0.976485 0.77182 0.418214
0.984329 0.772606 0.454219
0.986279 0.762228 0.444329
0.986356 0.767404 0.467441
0.986456 0.768788 0.472577
0.986285 0.751132 0.473984
0.985412 0.591265 0.439788
0.990433 0.816402 0.439288
0.99998 0.852215 0.449034
0.999975 0.863934 0.436234
0.999266 0.845438 0.41074
0.999753 0.776664 0.405918
0.999952 0.734947 0.395899
0.999969 0.710404 0.380266
0.991639 0.709551 0.376705
0.954473 0.713436 0.404195
0.940077 0.671354 0.389987
0.951941 0.595122 0.388984
0.955678 0.587464 0.359054
0.949152 0.584382 0.354315
0.944093 0.58 0.348013
0.938297 0.5769 0.344327
0.947866 0.55509 0.307878
0.947095 0.547176 0.282268
0.954186 0.537722 0.260313
0.986713 0.508968 0.238144
0.994573 0.506404 0.228849
0.997852 0.511512 0.182396
0.999721 0.509393 0.190344
0.99932 0.410618 0.100251
0.997122 0.396784 0.107142
0.98362 0.340724 0.127683
0.988783 0.319114 0.13306
0.998062 0.312195 0.128504
0.996102 0.312407 0.141096
0.997934 0.311846 0.128648
0.999851 0.324726 0.117122
0.998167 0.36738 0.112376
0.979837 0.417368 0.196237
0.952822 0.427773 0.228861
0.943033 0.425876 0.216277
0.939549 0.456231 0.215082
0.939916 0.47484 0.263065
0.931541 0.417073 0.261278
0.897716 0.509423 0.191528
0.928738 0.503726 0.176066
0.961102 0.461664 0.075195
0.956697 0.54311 0.069879
0.97 0.568811 0.065344
0.984969 0.578406 0.105176
0.984663 0.568994 0.19257
0.997408 0.547106 0.255594
0.999932 0.543441 0.263039
0.999997 0.571119 0.294409
0.999614 0.600993 0.263258
0.999729 0.577453 0.258812
0.999869 0.56385 0.26179
0.999844 0.560301 0.27133
0.998888 0.531963 0.303249
0.99971 0.531467 0.303906
0.998928 0.538357 0.294743
0.99897 0.534404 0.305221
0.997727 0.505079 0.319182
0.993372 0.476264 0.304439
0.993834 0.492394 0.327944
0.994772 0.500955 0.363347
0.987825 0.503598 0.371314
0.985348 0.529317 0.363927
0.988544 0.571163 0.298597
0.977224 0.577467 0.31266
0.980581 0.591352 0.26455
0.990627 0.672514 0.289833
0.985631 0.723462 0.28904
0.984872 0.733966 0.298505
0.990407 0.732105 0.339138
0.973142 0.735174 0.236383
0.949729 0.746987 0.272268
0.952363 0.751753 0.239974
0.94688 0.744007 0.265587
0.951935 0.749806 0.248374
0.955887 0.755059 0.264208
0.955802 0.752577 0.253479
0.950568 0.712074 0.260672
0.933531 0.687678 0.315565
0.927229 0.680668 0.263516
0.931831 0.681992 0.277965
0.936592 0.668035 0.242295
0.940293 0.666511 0.152559
0.974576 0.643256 0.175623
0.994374 0.653149 0.219732
0.999695 0.665301 0.196744
0.955994 0.641755 0.177643
0.805709 0.541954 0.26331
0.765852 0.499591 0.290516
0.685539 0.500013 0.308563
0.526054 0.497095 0.345599
0.488369 0.488231 0.399494
0.493461 0.513248 0.390995
0.441123 0.526904 0.377618
0.411804 0.49242 0.372462
0.448865 0.46638 0.377657
0.467518 0.471915 0.392042
0.459747 0.441945 0.419185
0.471067 0.396244 0.426477
0.544601 0.385787 0.407893
0.676115 0.395927 0.415576
0.703576 0.383125 0.456121
0.695654 0.325114 0.48781
0.717585 0.321191 0.482542
0.728658 0.305295 0.472322
0.730251 0.288473 0.436681
0.730981 0.265209 0.423014
0.733921 0.271661 0.41324
0.741242 0.303433 0.365084
0.696267 0.308306 0.313665
0.648882 0.330873 0.313259
0.65626 0.337707 0.364205
0.681239 0.261971 0.360224
0.496703 0.195413 0.348602
0.307246 0.150059 0.345947
0.298127 0.166378 0.342679
0.401964 0.176249 0.336313
0.435325 0.164748 0.321542
0.458323 0.150203 0.334905
0.468541 0.124884 0.292388
0.468088 0.103572 0.242806
0.489261 0.07807 0.251703
0.559737 0.114695 0.215369
0.547339 0.154972 0.178122
0.525979 0.149488 0.16868
0.540759 0.133532 0.172126
0.557003 0.122864 0.222139
0.573801 0.106285 0.233485
0.561207 0.128681 0.100836
0.558117 0.130788 0.111682
0.564351 0.109647 0.184678
0.558579 0.077295 0.113435
0.637489 0.07283 0.086779
0.63619 0.056193 0.075672
0.605947 0.052669 0.087652
0.617313 0.050564 0.147958
0.551637 0.052178 0.137312
0.504746 0.120993 0.092447
0.559611 0.131065 0.070387
0.700883 0.096947 0.145695
0.773978 0.097257 0.164302
0.786752 0.126464 0.117836
0.809809 0.171706 0.04193
0.84152 0.174528 0.094474
0.907646 0.161532 0.111729
0.932043 0.17022 0.110971
0.919968 0.173348 0.17614
0.941436 0.243007 0.180586
0.980553 0.30038 0.162982
0.981518 0.293927 0.207639
0.975293 0.295881 0.240896
0.975784 0.382135 0.239076
0.978395 0.413191 0.24586
0.979922 0.426521 0.26482
0.979601 0.483009 0.183764
0.996548 0.549023 0.178655
0.956411 0.551733 0.223507
0.891879 0.555987 0.221474
0.878497 0.567403 0.219659
0.870403 0.569721 0.263496
0.871402 0.565059 0.309814
0.851046 0.559627 0.286015
0.852547 0.550783 0.271724
0.866978 0.57811 0.276359
0.866694 0.577177 0.293522
0.862577 0.547458 0.299333
0.917205 0.548059 0.384504
0.953309 0.526218 0.353317
0.948017 0.481119 0.338468
0.934746 0.471734 0.296342
0.934568 0.486558 0.313327
0.93452 0.451788 0.315482
0.935486 0.412458 0.299855
0.932858 0.477014 0.259356
0.892092 0.491081 0.259994
0.879751 0.409324 0.302543
0.862306 0.478031 0.28802
0.81136 0.475206 0.262616
0.796603 0.477 0.240551
0.777333 0.471273 0.245319
0.698753 0.423145 0.244943
0.667341 0.381863 0.257129
0.689189 0.402006 0.274316
0.686573 0.402729 0.269805
0.674156 0.403897 0.319804
0.631608 0.395378 0.36086
0.592647 0.340547 0.378641
0.623776 0.287981 0.338518
0.634442 0.3124 0.357152
0.615863 0.329202 0.387788
0.623756 0.306238 0.390706
0.635024 0.306892 0.376041
0.722798 0.283409 0.376929
0.794395 0.210156 0.352703
0.732852 0.130779 0.406783
0.710007 0.121572 0.471927
0.717876 0.127128 0.466531
0.683767 0.133433 0.419048
0.681576 0.147472 0.419551
0.694956 0.155613 0.503704
0.712454 0.152011 0.484113
0.731774 0.191216 0.493356
0.711259 0.21696 0.466083
0.706656 0.231959 0.473196
0.710984 0.258755 0.471929
0.701221 0.356136 0.493567
0.703205 0.41417 0.538346
0.699178 0.450159 0.510087
0.634076 0.442006 0.44499
0.539035 0.449837 0.450956
0.537755 0.462738 0.498274
0.536753 0.479327 0.507738
0.513192 0.4552 0.47304
0.523592 0.39053 0.475367
0.530288 0.418201 0.49792
0.534491 0.482609 0.483253
0.542194 0.452692 0.450802
0.493874 0.434484 0.391457
0.46019 0.432929 0.381318
0.465408 0.442928 0.396071
0.43901 0.435081 0.425515
0.407765 0.474079 0.429082
0.38836 0.525631 0.408619
0.383196 0.508728 0.374858
0.410348 0.58552 0.354908
0.564744 0.66824 0.346407
0.674071 0.704763 0.345386
0.705763 0.69585 0.344683
0.728756 0.693191 0.350457
0.765479 0.671759 0.339575
0.705234 0.608933 0.32626
0.719903 0.534115 0.333966
0.723364 0.519725 0.329573
0.727587 0.533576 0.30408
0.740538 0.534487 0.284494
0.721115 0.485143 0.264526
0.777843 0.450245 0.296461
0.873278 0.511144 0.29552
0.879443 0.531298 0.309515
0.869731 0.520472 0.318604
0.955157 0.507923 0.32116
0.943803 0.495524 0.322508
0.641375 0.460011 0.321388
0.715505 0.382028 0.359379
0.977581 0.329775 0.362797
0.983897 0.257214 0.299037
0.994756 0.212172 0.299839
0.998999 0.201956 0.327966
0.996023 0.201519 0.333097
0.987818 0.040823 0.34654
0.954269 0.255989 0.329242
0.952397 0.317598 0.295437
0.942778 0.330213 0.297389
0.928499 0.29529 0.286164
0.922754 0.265833 0.269444
0.921589 0.240566 0.246984
0.94092 0.143681 0.222033
0.952537 0.087424 0.221159
0.94257 0.097868 0.189956
0.927735 0.109179 0.184162
0.924424 0.315894 0.241175
0.927193 0.29009 0.262844
0.927833 0.167605 0.251544
0.930438 0.183825 0.231882
0.860635 0.177755 0.322342
0.673992 0.152209 0.325937
0.561237 0.152425 0.281883
0.526496 0.103102 0.286945
0.496577 0.098192 0.313555
0.464917 0.109839 0.328294
0.454284 0.098204 0.410247
0.420563 0.086158 0.409582
0.328323 0.142101 0.336885
0.348679 0.200776 0.300776
0.381508 0.201367 0.291802
0.378732 0.210549 0.313099
0.387319 0.260151 0.34348
0.43357 0.348545 0.407752
0.46131 0.376287 0.384327
0.578724 0.372043 0.372236
0.65126 0.395708 0.37416
0.734658 0.401857 0.340185
0.711145 0.404325 0.402596
0.575911 0.426936 0.433261
0.494879 0.465835 0.463031
0.449738 0.496232 0.470915
0.395174 0.50458 0.407612
0.384253 0.508658 0.376683
0.394445 0.45116 0.357902
0.334605 0.39101 0.367807
0.315712 0.402922 0.345522
0.298169 0.44386 0.322971
0.22161 0.442027 0.281118
0.190669 0.452267 0.240845
0.448874 0.444201 0.257061
0.668074 0.414579 0.257967
0.788135 0.422545 0.248009
0.777396 0.427402 0.276911
0.813337 0.42687 0.200907
0.927579 0.447603 0.19671
0.621363 0.444385 0.22506
0.469999 0.42101 0.198053
0.992076 0.447387 0.185146
0.927772 0.488316 0.291534
0.727591 0.48174 0.250784
0.547677 0.489413 0.257535
0.442851 0.497509 0.275932
0.587706 0.498706 0.293331
0.688482 0.528016 0.359472
0.366997 0.517973 0.277481
0.275524 0.48409 0.213225
0.23956 0.504461 0.198937
0.12569 0.587345 0.173961
0.120054 0.609437 0.219547
0.138291 0.597989 0.206119
0.094233 0.602152 0.130213
0.071318 0.614207 0.122744
0.152899 0.59959 0.151886
0.201815 0.582733 0.179298
0.142942 0.567024 0.169952
0.060812 0.559985 0.172185
0.066015 0.5508 0.214778
0.100324 0.546775 0.213877
0.097559 0.537095 0.231832
0.089219 0.521379 0.215569
0.085831 0.51742 0.214439
0.103229 0.514437 0.222266
0.110633 0.492277 0.270818
0.08438 0.502083 0.248048
0.091527 0.505645 0.293261
0.136711 0.508497 0.308608
0.294919 0.53392 0.34434
0.374977 0.510618 0.325255
0.445905 0.461691 0.324112
0.470949 0.470847 0.33787
0.471439 0.46746 0.363617
0.46582 0.447185 0.367978
0.462285 0.402339 0.359572
0.470052 0.366271 0.347585
0.493102 0.343909 0.367276
0.333318 0.307909 0.324404
0.296652 0.293599 0.26678
0.349112 0.336595 0.265499
0.372001 0.348386 0.264941
0.397551 0.322712 0.326448
0.791417 0.315984 0.346379
0.802345 0.326955 0.32215
0.83556 0.319432 0.289524
0.815568 0.319707 0.352207
0.856741 0.315812 0.374401
0.9014 0.321869 0.36777
0.888917 0.34842 0.371738
0.872404 0.371716 0.395145
0.86513 0.384363 0.380281
0.880505 0.392108 0.338232
0.934956 0.40829 0.404561
0.972597 0.427743 0.447901
0.991388 0.424756 0.45333
0.993593 0.40756 0.426591
0.996618 0.427162 0.437157
0.998974 0.47778 0.402462
0.998406 0.532478 0.435359
0.995887 0.581723 0.451616
0.985764 0.527153 0.441116
0.988606 0.470234 0.377406
0.997469 0.447741 0.456375
0.999377 0.447354 0.426931
0.999264 0.495309 0.420503
0.999447 0.599836 0.476158
0.999604 0.647054 0.427784
0.999353 0.701812 0.380682
0.995908 0.706525 0.348636
0.991004 0.678698 0.337683
0.991369 0.727493 0.414916
0.992881 0.72765 0.457943
0.998593 0.70586 0.423326
0.991971 0.466418 0.443052
0.970888 0.542946 0.508618
0.900891 0.538276 0.446226
0.830597 0.5875 0.414772
0.802735 0.573743 0.394009
0.793864 0.474431 0.335518
0.791441 0.428254 0.289499
0.787812 0.435505 0.311742
0.774619 0.458741 0.328757
0.755136 0.408802 0.295653
0.767373 0.308406 0.267873
0.750568 0.450067 0.271272
0.742615 0.454077 0.203129
0.805122 0.457835 0.158173
0.946312 0.451462 0.138397
0.770223 0.437079 0.143853
0.634208 0.434503 0.110112
0.598963 0.422238 0.1614
0.586363 0.40824 0.199875
0.386785 0.413854 0.236847
0.412046 0.417641 0.191088
0.267223 0.434305 0.161706
0.108567 0.411763 0.17604
0.095978 0.419185 0.173811
0.108727 0.419798 0.189579
0.428817 0.404431 0.11749
0.352895 0.395631 0.181574
0.749171 0.398689 0.199989
0.996488 0.402821 0.21462
0.841022 0.429996 0.231098
0.800334 0.459998 0.249538
0.789636 0.404514 0.227155
0.751525 0.34076 0.224705
0.647434 0.34559 0.277239
0.553248 0.363381 0.289046
0.470642 0.373569 0.229714
0.410781 0.390267 0.184594
0.40917 0.434558 0.188252
0.50873 0.449841 0.181848
0.549175 0.422887 0.166087
0.531272 0.390879 0.277516
0.498891 0.393494 0.19294
0.36921 0.40102 0.115443
0.60194 0.401654 0.218806
0.655746 0.108553 0.187885
0.655277 0.127755 0.180391
0.643254 0.235288 0.211052
0.376164 0.278819 0.159681
0.350615 0.288191 0.223373
0.465737 0.313106 0.323701
0.43273 0.284567 0.346838
0.428782 0.267249 0.26368
0.47669 0.320957 0.240626
0.433178 0.36844 0.278517
0.179884 0.391377 0.161707
0.247479 0.400543 0.134453
0.435892 0.424908 0.186061
0.438933 0.46519 0.23296
0.450908 0.463112 0.176725
0.530337 0.418299 0.119052
0.585711 0.37211 0.150569
0.627835 0.369991 0.170654
0.673355 0.344294 0.188863
0.732846 0.327557 0.133076
0.781916 0.367264 0.10151
0.797153 0.380536 0.075156
0.794747 0.364612 0.037496
0.808743 0.366845 0.100737
0.817002 0.398089 0.150749
0.858829 0.402268 0.075185
0.90056 0.368947 0.098155
0.908097 0.34947 0.062075
0.901379 0.349467 0.08829
0.895177 0.325893 0.034226
0.895427 0.304581 0.015833
0.888855 0.263259 0.028209
0.880153 0.247924 0.065973
0.835447 0.268682 0.060925
0.841878 0.276147 0.036115
0.888792 0.186802 0.036769
0.873958 0.069351 0.09501
0.844835 0.074506 0.043283
0.84895 0.132685 0.102074
0.853714 0.156932 0.097495
0.848027 0.15287 0.079702
0.85358 0.126791 0.037059
0.862694 0.131894 0.042975
0.861329 0.201866 0.05952
0.878995 0.273285 0.071415
0.91309 0.31755 0.12997
0.735928 0.317888 0.116874
0.371893 0.331237 0.127213
0.082842 0.365467 0.204808
0.033381 0.3693 0.189481
0.095599 0.372404 0.11343
0.144811 0.384765 0.080017
0.12125 0.390846 0.033523
0.001145 0.370921 0.037275
0.004079 0.347405 0.036989
0.10708 0.380299 0.050088
0.070329 0.387618 0.114933
0.072603 0.394417 0.146424
0.012805 0.402099 0.066916
0.179464 0.411694 0.07348
0.128099 0.421567 0.086504
0.132434 0.413006 0.097838
0.460715 0.390277 0.077178
0.480852 0.397663 0.080707
0.47047 0.413437 0.080194
0.433919 0.424798 0.127334
0.419715 0.46794 0.200453
0.412793 0.511187 0.29363
0.356347 0.513414 0.318822
0.363505 0.48963 0.44935
0.397345 0.449316 0.382302
0.393871 0.417732 0.274188
0.361415 0.382116 0.275916
0.349312 0.434603 0.263225
0.486891 0.435501 0.356002
0.671167 0.450056 0.407073
0.713076 0.458181 0.340606
0.689933 0.492681 0.297258
0.718191 0.520946 0.299903
0.737724 0.461508 0.259623
0.68418 0.469205 0.3377
0.651089 0.464493 0.224016
0.778769 0.45095 0.143818
0.937581 0.451661 0.121588
0.98148 0.448902 0.229542
0.978564 0.416632 0.193459
0.987006 0.401464 0.128217
0.998784 0.403544 0.127284
0.999875 0.403272 0.111848
0.998393 0.329959 0.149375
0.993373 0.338914 0.211115
0.983267 0.370589 0.19869
0.974146 0.234355 0.168155
0.963354 0.207321 0.18458
0.945944 0.341634 0.189812
0.940255 0.361894 0.157416
0.9381 0.358982 0.127194
0.926552 0.355175 0.141302
0.928994 0.383656 0.200972
0.941817 0.435441 0.205629
0.973606 0.453335 0.203653
0.974656 0.585943 0.156965
0.970904 0.556364 0.146661
0.956942 0.532262 0.155415
0.600726 0.525195 0.191998
0.520492 0.493433 0.224699
0.462441 0.448938 0.281983
0.342394 0.447062 0.307905
0.124611 0.462661 0.307035
0.011626 0.454516 0.313798
0.086469 0.426482 0.318552
0.124514 0.408309 0.28633
0.036149 0.405199 0.202301
0.080259 0.419247 0.232758
0.23848 0.443492 0.196606
0.211424 0.433429 0.189379
0.183097 0.473323 0.174936
0.214898 0.520792 0.120335
0.241517 0.56252 0.234805
0.213643 0.543854 0.294123
0.178965 0.518051 0.243014
0.202649 0.513508 0.30886
0.240569 0.511214 0.284323
0.206074 0.468631 0.255074
0.305797 0.453245 0.208001
0.445777 0.44937 0.173667
0.447072 0.436305 0.113566
0.450931 0.445268 0.120211
0.472759 0.44434 0.082999
0.47581 0.433246 0.071098
0.467674 0.434218 0.104634
0.464808 0.458019 0.130492
0.481541 0.472035 0.19813
0.614745 0.444598 0.116005
0.703903 0.450159 0.066333
0.722356 0.524536 0.156104
0.816127 0.572527 0.192757
0.828686 0.572361 0.203426
0.782767 0.568864 0.112747
0.778232 0.574951 0.126593
0.801805 0.582147 0.172807
0.809707 0.602274 0.19033
0.810626 0.604713 0.178416
0.835845 0.587593 0.138694
0.837417 0.573829 0.136868
0.782658 0.542086 0.129677
0.70271 0.595422 0.149113
0.650013 0.669052 0.147863
0.633219 0.666693 0.105409
0.658516 0.661847 0.109672
0.697624 0.641422 0.077593
0.708867 0.62332 0.067234
0.69992 0.616052 0.096627
0.700835 0.616606 0.145844
0.754943 0.613144 0.127165
0.763089 0.624371 0.152744
0.741162 0.631043 0.127244
0.759126 0.613717 0.161343
0.787469 0.57227 0.14466
0.787014 0.54442 0.221946
0.757575 0.557171 0.212888
0.806298 0.578972 0.196812
0.896027 0.575188 0.229346
0.921342 0.515334 0.264818
0.931064 0.483116 0.250867
0.98115 0.465851 0.249129
0.997248 0.632612 0.2253
0.999035 0.542936 0.192225
0.999782 0.509101 0.169514
0.999971 0.553752 0.163315
0.999998 0.556171 0.241195
0.999993 0.662429 0.293293
0.999495 0.70407 0.222453
0.997331 0.534142 0.190641
0.996182 0.531351 0.166946
0.996805 0.547545 0.139379
0.997666 0.550725 0.190488
0.996186 0.531841 0.227291
0.988703 0.542502 0.224117
0.969108 0.542442 0.216376
0.976349 0.544603 0.228087
0.99137 0.558686 0.200261
0.993145 0.581172 0.169579
0.994935 0.584402 0.228243
0.918095 0.560547 0.25829
0.930249 0.541465 0.23793
0.976815 0.513595 0.136788
0.928136 0.54682 0.17064
0.914003 0.359085 0.194872
0.904816 0.331672 0.187399
0.895238 0.329641 0.196323
0.877209 0.300395 0.203689
0.864015 0.304809 0.180732
0.771624 0.313774 0.19153
0.752442 0.291703 0.208239
0.78076 0.176143 0.250288
0.812597 0.20835 0.239095
0.833576 0.187267 0.145099
0.844148 0.241172 0.182014
0.75373 0.235956 0.188693
0.634 0.267853 0.238222
0.598607 0.347989 0.243966
0.606247 0.17015 0.221309
0.631511 0.159598 0.258868
0.618643 0.282947 0.26145
0.573839 0.350802 0.264676
0.587304 0.234145 0.238356
0.57654 0.310527 0.197284
0.537857 0.316705 0.201591
0.482841 0.312918 0.206351
0.328432 0.333428 0.171437
0.240069 0.334149 0.187507
0.314347 0.576114 0.177032
0.885202 0.597247 0.153722
0.967708 0.513446 0.126496
0.878741 0.346942 0.107339
0.957324 0.336356 0.122142
0.99011 0.399405 0.147859
0.849965 0.313549 0.107655
0.996167 0.383621 0.110166
0.977421 0.367051 0.152314
0.920594 0.362787 0.181704
0.927898 0.354582 0.141462
0.954593 0.33155 0.085342
0.954508 0.378025 0.183895
0.873744 0.479786 0.091938
0.992289 0.507559 0.157361
0.896544 0.684721 0.265485
0.806128 0.684615 0.210887
0.835396 0.492015 0.159334
0.726545 0.486398 0.118919
0.498191 0.515549 0.133447
0.408473 0.525993 0.170523
0.390452 0.537787 0.151106
0.378209 0.558066 0.085022
0.330098 0.609807 0.075246
0.289876 0.661668 0.035309
0.234327 0.70575 0.027249
0.219865 0.722531 0.064102
0.256995 0.718817 0.094729
0.264882 0.725789 0.113197
0.206227 0.637184 0.067558
0.138208 0.558327 0.102565
0.129776 0.559572 0.084593
0.149349 0.560239 0.098932
0.16096 0.55901 0.148063
